adj_left adj_right conseq_pro_3 conseq_pro_4 conseq_pro_>4 num_words pro sent_id shift swap
15 18 0 0 0 34 15 36550 34 0
11 12 0 0 0 24 14 34742 24 0
5 5 0 0 0 11 4 37073 11 0
21 2 0 0 0 24 11 34052 24 0
16 9 0 0 0 26 11 30724 26 0
0 0 0 0 0 1 1 29352 1 0
16 10 0 0 0 27 11 23687 27 0
12 3 0 0 0 16 7 36152 16 0
13 12 0 0 0 26 13 25900 26 0
2 4 0 0 0 7 3 36651 7 0
1 0 0 0 0 2 2 39979 2 0
7 9 0 0 0 17 9 29627 17 0
0 0 0 0 0 1 1 31374 1 0
15 19 0 0 0 35 14 28213 38 3
2 5 0 0 0 8 2 1851 8 0
6 9 0 0 0 16 6 14640 16 0
20 13 0 0 0 34 16 11868 34 0
6 5 0 0 0 12 7 37848 12 0
4 10 0 0 0 15 5 10271 15 0
3 10 0 0 0 14 6 665 14 0
7 4 0 0 0 12 7 7746 12 0
8 6 0 0 0 15 9 32428 15 0
13 5 0 0 0 19 7 26514 34 15
7 6 0 0 0 14 7 663 17 3
3 2 0 0 0 6 3 6898 6 0
14 5 0 0 0 20 9 4871 20 0
3 3 0 0 0 7 5 31471 7 0
10 5 0 0 0 16 7 32383 18 2
13 2 0 0 0 16 8 23399 17 1
14 10 0 0 0 25 12 40297 27 2
2 5 0 0 0 8 2 37545 8 0
8 5 0 0 0 14 7 9985 15 1
20 12 0 0 0 33 15 19641 35 2
45 24 0 0 0 70 41 36977 71 1
2 6 0 0 0 9 4 32460 9 0
4 8 0 0 0 13 6 29827 13 0
1 2 0 0 0 4 3 9804 4 0
18 14 0 0 0 33 13 10406 33 0
11 15 0 0 0 27 14 31425 28 1
10 8 0 0 0 19 10 38696 21 2
6 7 0 0 0 14 6 4633 14 0
28 15 0 0 0 44 20 7653 45 1
9 5 0 0 0 15 9 10068 15 0
0 2 0 0 0 3 4 29335 3 0
8 17 0 0 0 26 10 10297 26 0
7 7 0 0 0 15 8 15676 15 0
18 13 0 0 0 32 17 24910 32 0
28 13 0 0 0 42 19 12539 42 0
9 11 0 0 0 21 8 18177 21 0
13 5 0 0 0 19 9 17876 19 0
2 11 0 0 0 14 5 1993 14 0
11 14 0 0 0 26 10 6577 26 0
3 4 0 0 0 8 4 24731 8 0
8 4 0 0 0 13 8 1911 13 0
16 9 0 0 0 26 15 27042 26 0
5 8 0 0 0 14 7 36615 20 6
4 5 0 0 0 10 4 22616 10 0
0 0 0 0 0 1 1 6910 1 0
6 1 0 0 0 8 3 15995 10 2
9 4 0 0 0 14 5 1360 17 3
14 5 0 0 0 20 11 3587 24 4
8 14 0 0 0 23 8 13274 23 0
16 8 0 0 0 25 12 27518 25 0
23 17 0 0 0 41 13 6475 41 0
5 6 0 0 0 12 6 13143 12 0
14 20 0 0 0 35 14 38267 44 9
9 4 0 0 0 14 6 38559 23 9
7 13 0 0 0 21 10 15714 36 15
0 0 0 0 0 1 1 18869 1 0
8 5 0 0 0 14 9 4156 22 8
3 3 0 0 0 7 3 25550 7 0
13 7 0 0 0 21 8 24235 21 0
2 3 0 0 0 6 4 15335 6 0
4 1 0 0 0 6 4 37336 6 0
6 6 0 0 0 13 7 7166 13 0
5 4 0 0 0 10 6 32426 10 0
13 11 0 0 0 25 11 35853 25 0
15 6 0 0 0 22 12 39057 26 4
11 8 0 0 0 20 11 21381 20 0
14 3 0 0 0 18 10 16258 20 2
6 7 0 0 0 14 6 35157 14 0
12 8 0 0 0 21 9 20761 22 1
9 1 0 0 0 11 6 8370 11 0
14 15 0 0 0 30 12 31552 31 1
14 5 0 0 0 20 13 11355 28 8
4 0 0 0 0 5 2 39846 5 0
6 4 0 0 0 11 5 22705 13 2
31 17 0 0 0 49 21 5809 49 0
3 1 0 0 0 5 3 29069 5 0
13 3 0 0 0 17 7 23217 17 0
20 18 0 0 0 39 19 1158 45 6
11 5 0 0 0 17 8 6441 17 0
3 4 0 0 0 8 5 142 8 0
10 13 0 0 0 24 11 4865 24 0
11 10 0 0 0 22 11 14460 22 0
12 9 0 0 0 22 10 27361 25 3
7 11 0 0 0 19 13 33894 19 0
9 7 0 0 0 17 11 31934 21 4
14 10 0 0 0 25 12 24804 30 5
9 2 0 0 0 12 6 11862 12 0
16 8 0 0 0 25 13 27270 25 0
9 5 0 0 0 15 7 15794 16 1
16 5 0 0 0 22 12 38300 27 5
1 0 0 0 0 2 2 7799 2 0
11 2 0 0 0 14 8 16122 14 0
15 13 0 0 0 29 13 38045 42 13
19 11 0 0 0 31 14 11560 36 5
17 22 0 0 0 40 18 18424 40 0
6 1 0 0 0 8 4 10048 8 0
5 5 0 0 0 11 5 19528 11 0
14 21 0 0 0 36 15 25947 36 0
5 5 0 0 0 11 6 19968 15 4
4 5 0 0 0 10 4 38606 10 0
1 2 0 0 0 4 2 15721 4 0
13 8 0 0 0 22 11 33565 22 0
0 0 0 0 0 1 1 37424 1 0
3 3 0 0 0 7 4 27590 7 0
0 0 0 0 0 1 1 15710 1 0
6 7 0 0 0 14 6 11022 14 0
13 4 0 0 0 18 9 1782 18 0
14 9 0 0 0 24 10 17839 24 0
3 10 0 0 0 14 8 13177 14 0
7 4 0 0 0 12 4 17754 12 0
14 2 0 0 0 17 9 361 17 0
1 3 0 0 0 5 3 13524 5 0
16 7 0 0 0 24 10 16497 24 0
8 8 0 0 0 17 7 3922 17 0
7 6 0 0 0 14 5 27989 14 0
3 0 0 0 0 4 1 34330 4 0
28 14 0 0 0 43 19 9128 46 3
8 5 0 0 0 14 8 25175 14 0
10 0 0 0 0 11 6 907 11 0
0 2 0 0 0 3 2 11758 3 0
14 11 0 0 0 26 12 34972 28 2
15 2 0 0 0 18 9 26284 18 0
0 2 0 0 0 3 4 32184 3 0
6 3 0 0 0 10 6 36759 10 0
12 10 0 0 0 23 10 5598 23 0
14 12 0 0 0 27 13 35551 27 0
0 0 0 0 0 1 1 15228 1 0
5 6 0 0 0 12 4 7520 12 0
4 8 0 0 0 13 8 6929 13 0
13 9 0 0 0 23 12 3174 24 1
9 18 0 0 0 28 16 34389 28 0
3 11 0 0 0 15 9 13798 15 0
12 11 0 0 0 24 14 33805 32 8
0 0 0 0 0 1 1 33062 1 0
2 0 0 0 0 3 2 21453 3 0
4 13 0 0 0 18 9 5439 22 4
8 3 0 0 0 12 5 7123 16 4
4 1 0 0 0 6 3 1669 6 0
13 4 0 0 0 18 8 37077 18 0
13 9 0 0 0 23 9 37693 23 0
17 5 0 0 0 23 11 22523 23 0
16 9 0 0 0 26 14 36892 41 15
5 11 0 0 0 17 7 22068 17 0
2 4 0 0 0 7 3 14434 7 0
2 5 0 0 0 8 2 27642 8 0
7 6 0 0 0 14 5 463 14 0
17 10 0 0 0 28 12 10485 28 0
0 0 0 0 0 1 1 31312 1 0
29 4 0 0 0 34 15 3149 34 0
14 7 0 0 0 22 13 38407 22 0
10 13 0 0 0 24 10 25976 24 0
2 2 0 0 0 5 3 15303 6 1
11 24 0 0 0 36 14 6823 36 0
5 10 0 0 0 16 8 11350 16 0
7 4 0 0 0 12 7 18399 12 0
14 12 0 0 0 27 12 12451 27 0
13 10 0 0 0 24 10 25249 24 0
6 9 0 0 0 16 7 40293 17 1
7 12 0 0 0 20 8 2547 20 0
1 3 0 0 0 5 4 15152 5 0
13 7 0 0 0 21 9 15320 21 0
16 6 0 0 0 23 13 22397 23 0
4 9 0 0 0 14 7 37955 14 0
11 6 0 0 0 18 8 10075 20 2
23 22 0 0 0 46 20 38261 47 1
6 1 0 0 0 8 5 21562 8 0
13 7 0 0 0 21 11 12821 21 0
12 13 0 0 0 26 11 37738 27 1
19 7 0 0 0 27 11 12361 32 5
0 0 0 0 0 1 1 33914 1 0
3 2 0 0 0 6 3 2557 6 0
10 3 0 0 0 14 6 22478 14 0
16 7 0 0 0 24 11 24246 24 0
12 19 0 0 0 32 16 19696 45 13
14 7 0 0 0 22 11 1966 22 0
0 1 0 0 0 2 2 19055 2 0
2 0 0 0 0 3 2 7415 3 0
7 5 0 0 0 13 6 10738 13 0
8 6 0 0 0 15 8 9327 15 0
5 1 0 0 0 7 3 24688 7 0
11 1 0 0 0 13 6 33001 13 0
19 21 0 0 0 41 18 5655 43 2
7 8 0 0 0 16 8 12574 16 0
7 7 0 0 0 15 7 24692 15 0
14 12 0 0 0 27 14 27295 31 4
5 1 0 0 0 7 3 5289 7 0
12 8 0 0 0 21 12 23638 21 0
17 7 0 0 0 25 12 9711 25 0
2 5 0 0 0 8 4 34736 8 0
11 7 0 0 0 19 10 23340 25 6
15 16 0 0 0 32 17 39173 32 0
0 1 0 0 0 2 2 17026 2 0
9 4 0 0 0 14 8 14624 22 8
3 0 0 0 0 4 2 1638 4 0
4 3 0 0 0 8 4 37629 8 0
30 6 0 0 0 37 20 15071 37 0
7 11 0 0 0 19 9 12096 26 7
16 13 0 0 0 30 11 1938 31 1
10 4 0 0 0 15 8 16202 17 2
9 13 0 0 0 23 10 27380 23 0
5 1 0 0 0 7 5 3561 7 0
8 0 0 0 0 9 5 10983 9 0
11 14 0 0 0 26 12 34978 28 2
15 11 0 0 0 27 11 11541 35 8
16 3 0 0 0 20 9 6841 20 0
10 9 0 0 0 20 12 15840 20 0
3 8 0 0 0 12 5 24309 12 0
14 4 0 0 0 19 12 22980 25 6
10 9 0 0 0 20 11 40198 20 0
26 12 0 0 0 39 20 4846 41 2
15 20 0 0 0 36 17 20163 36 0
32 16 0 0 0 49 17 38252 50 1
42 16 0 0 0 59 26 38920 64 5
7 6 0 0 0 14 7 15899 14 0
11 12 0 0 0 24 11 804 24 0
16 11 0 0 0 28 10 10622 28 0
22 8 0 0 0 31 16 13294 33 2
26 9 0 0 0 36 17 5556 38 2
7 12 0 0 0 20 8 7001 20 0
5 5 0 0 0 11 6 38374 11 0
8 9 0 0 0 18 8 25311 18 0
10 4 0 0 0 15 7 29310 15 0
1 1 0 0 0 3 2 4083 3 0
10 2 0 0 0 13 6 4915 13 0
1 4 0 0 0 6 4 24543 6 0
16 8 0 0 0 25 10 36844 26 1
25 19 0 0 0 45 18 13895 45 0
5 6 0 0 0 12 6 8548 15 3
3 0 0 0 0 4 1 34315 4 0
13 12 0 0 0 26 11 25210 26 0
3 0 0 0 0 4 2 16810 4 0
7 11 0 0 0 19 8 26917 19 0
33 14 0 0 0 48 18 5633 53 5
5 6 0 0 0 12 6 37257 15 3
11 9 0 0 0 21 11 18788 21 0
3 1 0 0 0 5 4 39308 5 0
10 9 0 0 0 20 9 18996 29 9
19 12 0 0 0 32 14 6643 35 3
11 0 0 0 0 12 7 10928 12 0
8 4 0 0 0 13 8 28089 15 2
6 5 0 0 0 12 6 7999 12 0
0 2 0 0 0 3 3 18296 3 0
12 13 0 0 0 26 10 19700 26 0
15 0 0 0 0 16 7 7475 16 0
13 6 0 0 0 20 9 25468 20 0
4 6 0 0 0 11 6 30463 11 0
10 5 0 0 0 16 8 1750 16 0
13 2 0 0 0 16 8 33165 17 1
6 11 0 0 0 18 9 26921 26 8
5 9 0 0 0 15 6 14700 15 0
24 7 0 0 0 32 13 11072 32 0
11 15 0 0 0 27 12 25858 29 2
10 3 0 0 0 14 8 36063 14 0
1 0 0 0 0 2 2 2213 2 0
16 9 0 0 0 26 15 20996 26 0
1 5 0 0 0 7 3 24581 7 0
6 3 0 0 0 10 6 12390 10 0
4 4 0 0 0 9 5 19075 9 0
8 4 0 0 0 13 7 35587 13 0
4 6 0 0 0 11 6 37718 11 0
22 29 0 0 0 52 22 25588 52 0
1 3 0 0 0 5 3 3466 5 0
6 14 0 0 0 21 7 26818 25 4
11 3 0 0 0 15 6 8204 16 1
10 10 0 0 0 21 10 26089 21 0
4 6 0 0 0 11 5 16740 11 0
7 2 0 0 0 10 5 35427 16 6
15 5 0 0 0 21 11 37547 21 0
8 9 0 0 0 18 8 30151 20 2
4 4 0 0 0 9 4 13612 9 0
7 0 0 0 0 8 4 26295 8 0
11 2 0 0 0 14 9 34589 14 0
7 7 0 0 0 15 8 31194 19 4
7 1 0 0 0 9 5 26487 9 0
5 5 0 0 0 11 6 4942 14 3
15 9 0 0 0 25 12 826 28 3
9 5 0 0 0 15 8 9687 15 0
14 6 0 0 0 21 8 36024 21 0
16 14 0 0 0 31 18 17826 31 0
6 4 0 0 0 11 7 27020 11 0
7 1 0 0 0 9 5 25008 9 0
11 6 0 0 0 18 8 20783 19 1
17 29 0 0 0 47 18 27943 48 1
3 6 0 0 0 10 5 40161 10 0
12 1 0 0 0 14 9 27288 14 0
6 2 0 0 0 9 6 11846 9 0
7 13 0 0 0 21 7 7710 21 0
12 10 0 0 0 23 12 20537 30 7
17 9 0 0 0 27 14 22125 30 3
2 10 0 0 0 13 6 30916 13 0
7 2 0 0 0 10 7 35771 10 0
7 6 0 0 0 14 8 10996 14 0
2 6 0 0 0 9 5 33761 9 0
13 14 0 0 0 28 13 32442 28 0
14 8 0 0 0 23 12 38189 23 0
8 7 0 0 0 16 5 38340 19 3
19 9 0 0 0 29 14 13705 29 0
0 2 0 0 0 3 3 14305 3 0
1 0 0 0 0 2 2 26123 2 0
10 12 0 0 0 23 11 17610 23 0
49 29 0 0 0 79 34 23532 80 1
13 7 0 0 0 21 10 8848 21 0
7 8 0 0 0 16 6 28949 16 0
6 5 0 0 0 12 6 5953 12 0
8 8 0 0 0 17 9 39416 17 0
5 3 0 0 0 9 5 16370 9 0
13 6 0 0 0 20 13 15551 20 0
42 33 0 0 0 76 29 13155 79 3
2 1 0 0 0 4 3 5518 4 0
5 2 0 0 0 8 5 4587 9 1
23 5 0 0 0 29 11 3795 29 0
4 2 0 0 0 7 4 4189 9 2
6 6 0 0 0 13 7 33365 13 0
8 6 0 0 0 15 7 3728 17 2
4 2 0 0 0 7 6 2888 7 0
6 1 0 0 0 8 3 20485 8 0
2 0 0 0 0 3 1 20068 3 0
9 5 0 0 0 15 8 39464 15 0
1 2 0 0 0 4 2 572 4 0
35 13 0 0 0 49 19 14338 64 15
14 8 0 0 0 23 10 11528 23 0
17 13 0 0 0 31 14 9824 47 16
19 13 0 0 0 33 16 4233 34 1
16 15 0 0 0 32 14 16937 37 5
8 4 0 0 0 13 6 12080 16 3
3 1 0 0 0 5 3 29941 5 0
3 1 0 0 0 5 3 31049 5 0
16 6 0 0 0 23 14 16414 23 0
3 0 0 0 0 4 2 34578 4 0
37 16 0 0 0 54 25 38814 68 14
3 5 0 0 0 9 5 31998 9 0
4 3 0 0 0 8 5 6982 8 0
5 0 0 0 0 6 2 30399 6 0
13 5 0 0 0 19 8 35379 19 0
10 13 0 0 0 24 11 23105 38 14
6 6 0 0 0 13 6 30145 16 3
16 9 0 0 0 26 10 25788 26 0
2 2 0 0 0 5 2 26960 5 0
4 4 0 0 0 9 4 17500 15 6
7 6 0 0 0 14 7 24850 14 0
5 11 0 0 0 17 8 1079 23 6
13 9 0 0 0 23 12 33826 23 0
11 9 0 0 0 21 10 28908 21 0
4 3 0 0 0 8 4 1813 12 4
10 2 0 0 0 13 8 4162 13 0
3 6 0 0 0 10 5 3461 10 0
10 4 0 0 0 15 6 18342 21 6
7 9 0 0 0 17 8 17039 17 0
13 7 0 0 0 21 12 32016 33 12
11 6 0 0 0 18 11 33660 22 4
9 13 0 0 0 23 13 22566 23 0
6 1 0 0 0 8 5 25076 8 0
7 1 0 0 0 9 6 39395 9 0
2 5 0 0 0 8 2 22493 8 0
14 6 0 0 0 21 11 657 21 0
30 11 0 0 0 42 18 25756 48 6
8 7 0 0 0 16 8 22634 16 0
14 6 0 0 0 21 11 18215 25 4
0 0 0 0 0 1 1 32906 1 0
10 9 0 0 0 20 9 14928 24 4
6 1 0 0 0 8 6 10718 8 0
27 8 0 0 0 36 17 7252 36 0
15 12 0 0 0 28 12 8140 28 0
7 3 0 0 0 11 6 15640 13 2
20 9 0 0 0 30 14 16017 36 6
2 0 0 0 0 3 2 1377 3 0
0 0 0 0 0 1 1 37675 1 0
1 0 0 0 0 2 1 29192 2 0
6 3 0 0 0 10 6 19524 10 0
4 8 0 0 0 13 7 29437 13 0
9 9 0 0 0 19 11 40303 30 11
7 3 0 0 0 11 6 18696 19 8
8 3 0 0 0 12 6 35769 12 0
14 14 0 0 0 29 13 25531 29 0
5 0 0 0 0 6 5 16986 6 0
3 5 0 0 0 9 4 38327 9 0
5 1 0 0 0 7 5 11569 7 0
9 8 0 0 0 18 7 38878 18 0
0 0 0 0 0 1 1 9554 1 0
11 11 0 0 0 23 15 37820 23 0
1 5 0 0 0 7 4 15312 7 0
13 10 0 0 0 24 12 8309 30 6
0 2 0 0 0 3 3 20980 3 0
10 13 0 0 0 24 14 5580 27 3
10 18 0 0 0 29 11 34921 29 0
10 8 0 0 0 19 9 23461 20 1
8 2 0 0 0 11 6 2749 11 0
10 6 0 0 0 17 10 39736 17 0
4 2 0 0 0 7 4 10412 7 0
10 16 0 0 0 27 11 7521 27 0
9 6 0 0 0 16 8 5238 16 0
10 11 0 0 0 22 10 3500 22 0
12 7 0 0 0 20 10 16185 23 3
1 0 0 0 0 2 2 16817 2 0
15 5 0 0 0 21 7 8256 27 6
15 6 0 0 0 22 9 25382 22 0
3 4 0 0 0 8 4 40239 8 0
1 3 0 0 0 5 4 35273 5 0
23 14 0 0 0 38 18 2801 42 4
4 3 0 0 0 8 5 6918 8 0
1 4 0 0 0 6 3 34766 6 0
13 11 0 0 0 25 12 16412 25 0
14 2 0 0 0 17 9 34449 17 0
31 12 0 0 0 44 19 6998 44 0
8 10 0 0 0 19 10 40192 19 0
8 1 0 0 0 10 8 4906 10 0
16 19 0 0 0 36 14 2338 36 0
14 8 0 0 0 23 9 39460 23 0
10 5 0 0 0 16 8 2761 16 0
5 0 0 0 0 6 2 29361 6 0
3 8 0 0 0 12 6 5859 12 0
10 16 0 0 0 27 12 13047 27 0
8 9 0 0 0 18 9 7977 21 3
19 11 0 0 0 31 14 10832 31 0
6 1 0 0 0 8 5 25958 8 0
16 2 0 0 0 19 10 1650 19 0
0 0 0 0 0 1 1 35570 1 0
12 16 0 0 0 29 14 24699 29 0
6 5 0 0 0 12 7 13017 12 0
23 10 0 0 0 34 17 26085 36 2
7 12 0 0 0 20 10 16942 21 1
19 6 0 0 0 26 10 33102 27 1
15 7 0 0 0 23 14 40371 23 0
5 11 0 0 0 17 7 17106 17 0
28 5 0 0 0 34 15 27828 57 23
12 8 0 0 0 21 8 15809 21 0
12 12 0 0 0 25 10 24738 28 3
10 12 0 0 0 23 10 16585 23 0
2 9 0 0 0 12 2 1175 12 0
4 7 0 0 0 12 6 35928 12 0
22 5 0 0 0 28 15 37363 29 1
16 3 0 0 0 20 9 24457 20 0
20 4 0 0 0 25 12 7651 31 6
17 18 0 0 0 36 17 12816 40 4
23 13 0 0 0 37 13 1664 45 8
21 11 0 0 0 33 14 6467 33 0
16 3 0 0 0 20 12 6133 20 0
5 5 0 0 0 11 5 21593 11 0
8 0 0 0 0 9 5 37767 9 0
8 8 0 0 0 17 7 666 17 0
15 2 0 0 0 18 8 12320 18 0
0 2 0 0 0 3 3 25579 3 0
16 13 0 0 0 30 14 9020 30 0
1 0 0 0 0 2 1 19722 2 0
5 7 0 0 0 13 7 37271 13 0
1 2 0 0 0 4 3 30740 4 0
8 8 0 0 0 17 9 39806 17 0
8 5 0 0 0 14 7 1923 14 0
11 10 0 0 0 22 9 32098 25 3
15 11 0 0 0 27 14 8856 27 0
8 9 0 0 0 18 10 20403 20 2
7 3 0 0 0 11 5 34437 11 0
6 12 0 0 0 19 7 6894 19 0
26 20 0 0 0 47 23 13153 48 1
7 2 0 0 0 10 6 35649 10 0
8 5 0 0 0 14 8 12273 14 0
0 0 0 0 0 1 1 32954 1 0
8 6 0 0 0 15 7 30902 15 0
10 6 0 0 0 17 8 31299 17 0
8 2 0 0 0 11 5 5794 11 0
9 2 0 0 0 12 6 17870 12 0
6 5 0 0 0 12 5 6418 12 0
7 4 0 0 0 12 6 21295 12 0
0 2 0 0 0 3 3 20189 3 0
0 0 0 0 0 1 1 12940 1 0
6 3 0 0 0 10 4 6694 10 0
11 9 0 0 0 21 10 913 21 0
8 6 0 0 0 15 9 19087 15 0
22 9 0 0 0 32 17 24217 34 2
2 0 0 0 0 3 2 6410 3 0
8 8 0 0 0 17 7 26783 25 8
6 2 0 0 0 9 5 16059 9 0
8 7 0 0 0 16 9 27298 17 1
8 8 0 0 0 17 9 9519 21 4
2 8 0 0 0 11 5 609 11 0
8 7 0 0 0 16 9 13129 16 0
3 5 0 0 0 9 3 16009 9 0
0 0 0 0 0 1 1 2859 1 0
8 10 0 0 0 19 9 15277 19 0
20 15 0 0 0 36 15 17845 36 0
0 0 0 0 0 1 1 33872 1 0
3 4 0 0 0 8 4 22951 8 0
9 5 0 0 0 15 9 14981 23 8
10 7 0 0 0 18 10 10415 18 0
32 9 0 0 0 42 16 14115 42 0
13 8 0 0 0 22 11 24634 24 2
5 9 0 0 0 15 9 4135 15 0
9 7 0 0 0 17 9 22132 18 1
20 15 0 0 0 36 11 24333 36 0
24 10 0 0 0 35 14 38148 35 0
14 10 0 0 0 25 8 5596 25 0
17 2 0 0 0 20 9 30751 20 0
6 5 0 0 0 12 6 35833 12 0
3 1 0 0 0 5 3 38182 5 0
14 5 0 0 0 20 8 28894 20 0
11 9 0 0 0 21 10 13754 21 0
13 8 0 0 0 22 11 27628 22 0
15 11 0 0 0 27 14 32133 27 0
2 1 0 0 0 4 3 39202 4 0
0 0 0 0 0 1 1 35583 1 0
7 2 0 0 0 10 6 22327 10 0
18 15 0 0 0 34 16 26311 34 0
11 4 0 0 0 16 7 39304 16 0
11 7 0 0 0 19 12 10002 19 0
5 9 0 0 0 15 8 19025 15 0
0 3 0 0 0 4 3 38062 4 0
7 3 0 0 0 11 5 13344 11 0
10 16 0 0 0 27 12 23183 28 1
14 6 0 0 0 21 9 38850 21 0
3 1 0 0 0 5 4 31030 5 0
7 1 0 0 0 9 4 11492 9 0
7 2 0 0 0 10 5 7137 10 0
9 5 0 0 0 15 8 20518 16 1
1 0 0 0 0 2 1 30675 2 0
11 4 0 0 0 16 7 17605 16 0
0 0 0 0 0 1 1 3577 1 0
11 11 0 0 0 23 13 30717 23 0
4 2 0 0 0 7 5 33456 7 0
9 2 0 0 0 12 6 30609 12 0
15 8 0 0 0 24 13 39379 24 0
14 11 0 0 0 26 9 21060 26 0
7 7 0 0 0 15 7 19163 15 0
9 6 0 0 0 16 7 27139 16 0
0 1 0 0 0 2 2 213 2 0
1 2 0 0 0 4 2 23919 4 0
13 2 0 0 0 16 10 27205 16 0
17 11 0 0 0 29 17 2260 33 4
7 5 0 0 0 13 7 5582 13 0
6 9 0 0 0 16 8 18287 16 0
3 6 0 0 0 10 5 36336 10 0
5 0 0 0 0 6 1 32118 6 0
19 12 0 0 0 32 13 22235 34 2
7 4 0 0 0 12 7 29415 12 0
9 12 0 0 0 22 9 23057 22 0
16 5 0 0 0 22 12 37051 22 0
5 6 0 0 0 12 6 22069 12 0
9 5 0 0 0 15 6 20185 15 0
6 4 0 0 0 11 7 9796 11 0
15 4 0 0 0 20 10 14363 23 3
17 2 0 0 0 20 9 19534 20 0
4 3 0 0 0 8 4 4791 8 0
18 4 0 0 0 23 9 14902 23 0
9 8 0 0 0 18 8 1310 18 0
12 21 0 0 0 34 15 5252 34 0
12 4 0 0 0 17 9 12437 17 0
19 13 0 0 0 33 17 24639 33 0
26 16 0 0 0 43 14 39127 43 0
6 5 0 0 0 12 6 35692 18 6
6 14 0 0 0 21 11 32665 21 0
14 11 0 0 0 26 12 11858 26 0
8 6 0 0 0 15 5 3689 15 0
5 14 0 0 0 20 9 22382 26 6
4 5 0 0 0 10 5 14125 10 0
1 2 0 0 0 4 3 9800 4 0
9 5 0 0 0 15 8 2706 19 4
10 10 0 0 0 21 9 26112 23 2
9 2 0 0 0 12 7 10660 12 0
0 2 0 0 0 3 3 28523 3 0
15 2 0 0 0 18 10 38179 18 0
3 3 0 0 0 7 4 1593 7 0
7 16 0 0 0 24 8 9838 24 0
0 5 0 0 0 6 3 5546 6 0
32 12 0 0 0 45 18 27770 45 0
7 5 0 0 0 13 5 12376 22 9
10 12 0 0 0 23 10 14919 23 0
0 2 0 0 0 3 1 16364 3 0
7 2 0 0 0 10 5 15757 10 0
11 4 0 0 0 16 8 19217 16 0
14 15 0 0 0 30 13 25577 30 0
13 14 0 0 0 28 13 33554 28 0
18 13 0 0 0 32 15 341 34 2
6 6 0 0 0 13 5 2188 13 0
2 5 0 0 0 8 2 10384 8 0
6 16 0 0 0 23 11 27666 23 0
34 12 0 0 0 47 22 39086 47 0
8 8 0 0 0 17 8 7400 25 8
1 0 0 0 0 2 1 4780 2 0
2 7 0 0 0 10 4 15091 10 0
2 2 0 0 0 5 2 28542 5 0
15 7 0 0 0 23 10 11935 23 0
24 12 0 0 0 37 16 11250 37 0
9 16 0 0 0 26 12 14001 26 0
6 4 0 0 0 11 6 612 11 0
3 4 0 0 0 8 6 11322 9 1
10 6 0 0 0 17 7 36861 17 0
4 10 0 0 0 15 7 9562 15 0
10 7 0 0 0 18 11 31165 18 0
14 9 0 0 0 24 11 23434 30 6
6 6 0 0 0 13 6 10366 13 0
25 10 0 0 0 36 16 18303 36 0
7 4 0 0 0 12 6 14586 12 0
22 9 0 0 0 32 13 18811 34 2
19 4 0 0 0 24 11 16637 24 0
13 13 0 0 0 27 14 33425 27 0
11 3 0 0 0 15 8 26861 15 0
5 11 0 0 0 17 7 24151 17 0
14 3 0 0 0 18 8 19022 18 0
1 3 0 0 0 5 3 15698 5 0
7 5 0 0 0 13 6 5529 13 0
9 1 0 0 0 11 6 16750 11 0
16 8 0 0 0 25 14 6478 31 6
26 32 0 0 0 59 26 28349 64 5
6 9 0 0 0 16 7 29041 16 0
20 5 0 0 0 26 14 26105 26 0
19 10 0 0 0 30 16 2233 30 0
12 6 0 0 0 19 8 34756 25 6
28 15 0 0 0 44 19 18581 57 13
14 15 0 0 0 30 17 4488 30 0
10 3 0 0 0 14 7 38501 14 0
9 7 0 0 0 17 7 12876 17 0
8 7 0 0 0 16 8 3343 16 0
11 6 0 0 0 18 8 12343 19 1
6 10 0 0 0 17 7 29823 17 0
20 9 0 0 0 30 13 22672 30 0
16 14 0 0 0 31 14 217 31 0
16 22 0 0 0 39 15 8607 39 0
5 2 0 0 0 8 4 26017 8 0
4 4 0 0 0 9 5 33719 11 2
7 9 0 0 0 17 9 11011 17 0
0 2 0 0 0 3 1 8500 3 0
4 7 0 0 0 12 6 12042 12 0
10 7 0 0 0 18 8 28167 18 0
9 8 0 0 0 18 9 5049 18 0
21 2 0 0 0 24 12 18026 24 0
5 2 0 0 0 8 4 15427 10 2
6 9 0 0 0 16 7 18075 16 0
11 6 0 0 0 18 8 3841 18 0
2 2 0 0 0 5 2 4318 5 0
8 8 0 0 0 17 9 20893 17 0
10 10 0 0 0 21 11 26605 22 1
20 20 0 0 0 41 16 5635 42 1
10 12 0 0 0 23 9 3493 23 0
16 10 0 0 0 27 10 32592 27 0
12 16 0 0 0 29 15 6354 31 2
20 8 0 0 0 29 14 8278 38 9
1 2 0 0 0 4 4 37909 4 0
7 6 0 0 0 14 7 22482 14 0
9 7 0 0 0 17 8 38693 17 0
8 8 0 0 0 17 10 35638 22 5
26 20 0 0 0 47 21 28721 62 15
21 19 0 0 0 41 16 10216 42 1
1 5 0 0 0 7 5 12764 7 0
15 7 0 0 0 23 11 33651 23 0
2 0 0 0 0 3 3 3760 3 0
6 8 0 0 0 15 6 38588 15 0
1 2 0 0 0 4 3 9795 4 0
9 7 0 0 0 17 9 18978 17 0
5 2 0 0 0 8 4 19548 8 0
3 5 0 0 0 9 5 31815 9 0
7 5 0 0 0 13 6 12718 13 0
16 11 0 0 0 28 16 32277 28 0
10 12 0 0 0 23 10 15900 23 0
